age,gender,paid_contribution_1,paid_contribution_2,paid_contribution_3,paid_contribution_4,paid_contribution_5,is_spouse,is_absent,capital_resources,patient_type,distance_to_hospital,eligible,noise_1,noise_2,noise_3,noise_4,noise_5,noise_6,noise_7,noise_8,noise_9,noise_10,noise_11,noise_12,noise_13,noise_14,noise_15,noise_16,noise_17,noise_18,noise_19,noise_20,noise_21,noise_22,noise_23,noise_24,noise_25,noise_26,noise_27,noise_28,noise_29,noise_30,noise_31,noise_32,noise_33,noise_34,noise_35,noise_36,noise_37,noise_38,noise_39,noise_40,noise_41,noise_42,noise_43,noise_44,noise_45,noise_46,noise_47,noise_48,noise_49,noise_50,noise_51,noise_52
10,m,no,no,no,no,no,False,True,7843,out,1,False,88,49,1,22,23,29,59,81,56,68,70,86,30,85,71,8,60,55,74,96,25,91,22,82,42,61,92,89,0,12,27,72,93,77,63,33,21,43,7,8,5,14,81,16,11,43,93,67,17,79,39,25
23,f,no,no,yes,no,no,False,True,3025,in,21,False,75,5,57,40,10,21,12,98,76,37,86,40,57,71,42,70,88,40,87,32,2,13,16,20,14,92,61,19,17,5,5,21,30,35,54,4,52,39,29,43,37,18,81,23,67,81,47,49,14,87,65,89
67,f,no,no,no,yes,no,True,True,8156,out,99,False,38,43,26,56,49,60,45,17,25,29,79,97,8,39,87,97,90,22,77,59,84,94,92,66,59,15,4,62,64,59,89,82,77,77,77,23,26,39,76,28,40,61,18,98,91,30,17,32,24,51,92,71
98,f,yes,yes,yes,no,no,True,False,4956,in,59,False,61,41,56,83,47,12,88,89,1,26,64,61,98,2,48,10,57,14,13,78,3,7,10,15,29,29,97,40,91,30,0,43,30,4,4,56,64,58,59,4,92,84,31,14,50,70,46,26,59,52,19,73
53,m,no,yes,no,yes,yes,False,True,2230,in,70,False,2,90,84,44,95,67,59,89,53,37,25,14,78,34,91,92,5,17,60,98,46,64,49,18,69,32,77,66,47,17,21,100,0,57,63,15,51,8,31,32,17,86,28,86,26,9,67,13,57,92,50,59
7,m,no,yes,no,yes,no,False,True,8940,in,89,False,13,0,20,2,88,2,58,96,61,89,7,24,49,39,60,97,35,76,13,49,95,58,16,15,43,0,0,42,15,15,84,9,67,84,76,48,63,23,43,61,6,91,98,67,19,70,35,15,80,37,78,25
47,m,yes,yes,yes,no,no,True,True,537,in,61,False,68,92,8,56,69,37,15,41,0,81,36,56,4,0,16,87,44,31,55,63,43,97,16,19,27,4,6,29,55,30,8,56,66,12,8,36,7,77,31,3,50,54,14,21,72,12,87,99,66,21,8,19
6,f,no,yes,yes,no,yes,False,False,153,out,0,False,78,70,40,22,33,66,38,8,14,35,28,86,78,30,35,21,74,81,4,70,37,5,92,76,33,56,88,0,65,46,100,55,54,56,46,10,2,82,81,98,23,67,99,56,6,54,89,19,8,15,48,47
29,m,yes,no,yes,no,no,True,True,1785,in,66,False,28,15,48,36,29,84,77,11,38,23,91,88,70,79,92,14,59,33,43,89,30,61,30,68,72,51,72,68,23,89,46,59,26,85,50,39,10,74,85,76,20,23,5,62,60,67,92,41,97,16,64,75
36,m,no,yes,no,yes,no,True,False,5161,out,4,False,63,59,18,98,71,79,33,88,54,15,21,99,90,1,2,92,36,57,23,80,19,3,60,34,5,69,11,69,18,55,71,83,46,84,70,50,63,97,90,74,32,58,89,18,73,7,78,48,44,46,47,75
8,f,no,yes,yes,yes,no,True,True,9004,out,24,False,57,67,32,79,23,23,58,93,24,85,52,68,91,67,12,39,36,37,29,70,92,45,71,45,48,18,51,67,23,100,79,41,59,50,15,70,81,48,95,50,22,58,96,36,64,1,3,43,15,90,98,8
21,m,yes,no,no,yes,yes,False,True,2264,out,17,False,89,57,60,45,55,58,18,80,82,89,45,88,69,51,42,39,52,16,71,73,7,10,69,56,97,52,14,82,68,38,54,81,98,5,16,81,52,90,44,84,38,63,44,24,61,66,2,76,58,35,70,25
69,f,no,no,no,yes,no,True,True,8433,in,19,False,21,23,7,65,35,21,98,99,39,82,72,78,28,83,61,45,66,53,48,40,42,90,0,89,96,17,29,67,82,3,12,3,75,11,34,84,52,80,74,51,96,57,17,46,43,22,52,15,99,66,55,74
83,m,yes,yes,no,no,no,False,True,8042,in,57,False,78,16,97,74,69,9,69,54,26,81,24,16,35,35,11,74,53,44,52,39,77,3,41,25,4,97,12,4,54,0,72,15,99,59,69,93,40,7,74,99,21,48,94,45,56,60,84,8,62,9,64,35
70,f,yes,yes,no,yes,no,True,True,9613,out,38,False,96,22,61,28,31,1,40,97,88,85,14,53,10,100,87,48,90,60,7,25,75,34,94,74,44,43,40,11,53,76,68,79,12,9,53,10,82,97,46,38,70,42,42,100,82,53,62,67,88,37,20,27
46,m,yes,no,no,no,no,False,False,3940,in,58,False,51,88,54,78,87,86,91,26,53,68,85,78,80,95,87,30,64,10,22,63,43,4,65,31,76,7,76,68,44,98,78,67,71,34,65,16,41,17,11,19,26,33,67,15,26,36,69,90,43,47,80,47
43,m,no,yes,yes,yes,no,False,False,6429,out,44,False,3,14,42,9,12,28,20,7,18,15,10,67,8,6,91,93,96,67,19,32,13,44,1,65,98,50,52,26,90,74,64,24,4,91,14,9,22,79,1,90,91,80,75,90,26,77,11,34,43,70,9,98
58,m,no,no,yes,yes,no,True,False,1969,in,42,False,26,52,40,55,10,15,8,74,58,83,13,55,7,47,10,28,92,69,10,33,35,58,2,73,44,10,37,93,93,60,60,0,28,44,45,20,13,71,24,54,11,71,87,84,76,7,28,22,33,44,17,28
44,m,no,yes,no,yes,yes,False,False,7629,out,62,False,51,43,34,77,50,18,80,96,54,39,62,19,55,35,5,23,38,83,37,33,69,57,89,64,72,16,51,23,40,54,16,48,28,19,100,63,78,34,74,0,95,90,23,70,16,56,7,81,85,31,76,11
91,m,no,no,no,yes,no,False,False,8141,out,36,False,5,14,63,65,49,31,43,67,14,31,44,8,98,7,83,66,41,30,74,94,55,75,52,93,58,3,5,80,79,16,53,94,83,47,80,88,83,88,67,60,68,9,96,56,17,51,69,60,33,27,88,4
93,m,no,yes,no,yes,no,False,True,6633,in,9,False,23,81,91,61,82,48,63,83,30,21,54,38,30,7,36,21,83,23,67,72,79,100,25,97,9,19,81,84,85,16,95,76,44,43,78,85,63,82,26,4,20,9,98,3,33,97,15,19,12,85,94,81
74,m,no,no,yes,yes,yes,True,False,4041,in,44,False,95,0,75,92,42,46,48,86,49,98,42,61,71,14,27,52,14,100,44,95,1,96,17,72,15,70,100,36,87,15,51,55,45,46,6,81,83,53,88,45,1,33,38,60,13,36,74,12,48,65,13,87
55,f,yes,yes,no,yes,yes,False,False,1848,in,98,False,75,33,29,91,7,62,57,75,33,62,91,5,76,65,81,29,79,69,86,73,10,30,44,60,53,2,85,5,30,75,56,7,73,48,98,24,50,58,87,76,86,65,90,95,3,73,95,46,59,29,78,54
32,f,yes,no,yes,yes,no,True,False,8721,out,4,False,24,60,66,47,93,59,19,52,53,62,18,9,5,98,89,81,25,64,71,5,87,37,56,61,36,21,91,44,32,24,95,74,95,69,40,77,36,14,18,33,22,46,76,84,67,14,30,47,40,21,60,9
8,f,yes,no,yes,no,yes,True,False,3759,in,51,False,93,1,86,96,6,99,36,86,46,30,57,40,63,12,91,6,40,48,28,48,84,66,82,0,93,72,53,40,45,0,85,100,60,38,17,13,11,64,68,61,0,70,88,92,74,11,37,28,71,26,10,93
52,m,no,no,yes,yes,no,False,False,9214,in,96,False,20,9,16,15,3,83,35,25,61,98,90,76,88,75,74,56,67,19,48,42,65,32,12,39,73,66,39,49,42,88,90,30,75,4,2,85,39,34,2,11,2,39,98,89,7,9,80,93,29,37,78,76
67,f,yes,yes,no,yes,no,True,True,3173,out,30,False,52,55,43,21,13,54,87,99,68,75,35,10,24,12,9,91,52,26,83,49,49,39,77,34,53,27,99,34,89,74,60,99,80,49,11,0,61,86,66,42,55,92,83,15,68,37,4,69,57,14,45,43
93,f,yes,yes,yes,no,no,False,True,5557,out,84,False,99,6,94,25,98,74,73,51,54,95,45,54,36,13,8,78,13,25,2,59,64,88,9,63,50,100,88,38,6,96,18,38,82,89,3,11,25,33,65,15,62,91,1,6,21,25,71,93,60,15,59,9
1,m,no,yes,yes,no,yes,False,True,9674,in,75,False,86,57,69,55,3,13,56,94,7,58,19,100,31,22,46,50,19,54,4,38,85,20,22,6,100,99,16,1,76,29,34,15,61,29,78,21,5,23,37,59,8,51,35,75,28,49,57,96,63,96,95,33
43,f,yes,yes,yes,yes,no,False,False,9209,in,6,False,8,11,72,39,61,96,66,45,98,5,52,78,99,48,29,21,40,74,80,77,12,65,46,99,92,6,11,14,42,50,50,64,60,33,10,49,93,42,25,0,18,59,87,31,76,84,100,100,93,49,93,59
83,f,no,no,no,no,no,True,False,5391,in,46,False,26,59,9,26,20,19,37,36,47,93,18,19,57,38,16,37,2,38,88,35,29,44,71,88,100,54,14,67,24,10,98,41,57,26,73,74,2,1,20,14,3,7,9,50,56,94,73,22,86,8,37,87
9,m,yes,no,yes,no,yes,False,False,5969,in,23,False,82,20,74,71,65,44,94,2,8,50,57,75,88,25,32,95,75,80,78,1,79,62,0,2,43,27,24,27,74,16,80,62,5,30,83,73,83,83,4,95,90,82,66,53,4,90,25,57,76,65,27,79
70,f,yes,no,no,no,no,False,True,3319,out,11,False,80,13,76,46,62,73,88,57,70,8,30,63,57,87,47,51,76,5,6,0,57,6,83,6,74,82,86,62,94,86,81,76,84,89,67,47,12,28,37,87,84,32,36,89,6,25,25,44,88,1,42,29
14,m,no,no,yes,no,no,True,False,7643,out,44,False,71,70,82,77,43,45,56,2,79,80,60,100,64,88,42,6,32,31,39,68,99,32,41,95,73,35,13,14,47,45,91,66,89,32,100,64,46,43,94,33,68,42,66,33,17,22,88,20,27,45,66,67
40,m,yes,yes,no,no,no,False,True,3314,in,56,False,41,67,28,52,50,5,25,34,34,76,73,69,90,98,9,25,40,57,77,14,53,19,71,89,48,79,24,60,65,32,97,55,64,98,64,43,69,100,74,27,83,86,88,83,32,9,23,67,58,12,100,23
0,m,yes,yes,yes,yes,yes,False,False,7252,out,99,False,6,90,50,13,44,39,13,95,75,67,81,1,42,2,11,98,9,18,77,93,89,38,7,26,68,11,73,100,25,38,47,27,78,36,91,86,28,81,65,68,20,19,36,39,97,51,89,48,60,14,53,7
14,f,no,no,no,no,no,True,False,1303,out,44,False,6,98,87,61,70,25,99,39,13,22,33,80,42,30,91,68,91,53,2,98,67,50,28,53,0,50,77,57,18,26,12,15,46,68,14,58,71,61,16,15,31,81,22,69,78,35,51,99,41,63,32,73
68,m,no,no,yes,yes,no,False,True,4495,out,45,False,9,57,54,37,29,31,50,93,53,75,1,3,97,91,96,55,76,13,65,25,89,19,65,41,10,76,15,13,25,5,47,65,79,23,80,81,7,71,63,24,66,76,60,78,24,3,60,19,24,82,74,16
28,f,no,no,yes,no,yes,False,True,4741,in,89,False,2,38,53,69,7,43,6,31,55,34,3,94,68,50,14,94,82,71,38,34,51,55,53,100,39,71,23,98,50,27,30,92,88,18,31,11,81,75,46,32,59,13,1,9,90,97,31,5,49,90,36,87
59,f,yes,yes,yes,yes,no,False,True,4163,out,52,False,61,66,95,59,1,58,73,97,61,27,25,71,96,50,79,15,71,54,29,54,99,86,19,16,44,90,55,27,1,82,1,49,25,22,19,54,57,69,99,71,39,90,13,37,33,79,91,18,6,34,27,97
81,f,no,no,no,yes,no,True,True,5180,in,76,False,3,44,18,29,22,14,55,80,90,37,56,97,15,94,66,69,63,34,32,28,14,73,33,41,90,85,63,37,6,53,100,26,46,62,75,7,32,38,83,55,41,43,21,36,0,25,48,60,71,35,90,90
39,f,no,no,yes,no,yes,False,False,6726,out,50,False,24,96,30,73,57,63,34,13,86,12,0,75,19,75,14,93,77,15,36,62,19,6,32,0,55,48,0,40,27,74,96,47,59,29,90,83,13,81,12,34,40,70,73,67,35,12,64,33,72,62,84,61
34,m,no,no,yes,no,no,True,True,2008,out,81,False,35,92,5,22,72,56,64,60,26,46,77,1,48,3,23,54,77,81,79,91,9,42,36,25,11,28,16,4,8,38,3,45,92,98,100,65,6,78,77,75,26,21,93,56,12,58,22,4,4,45,97,26
40,f,no,yes,no,no,yes,False,True,9854,in,94,False,71,58,98,88,83,59,84,80,89,11,35,40,98,91,72,86,28,22,48,53,39,42,44,41,93,15,26,7,84,26,39,98,56,78,29,5,89,55,73,96,93,3,38,5,62,29,27,62,92,49,68,50
25,f,yes,yes,no,no,yes,False,True,7329,in,11,False,8,89,82,70,16,38,81,1,62,93,18,19,68,89,23,4,88,75,26,84,0,98,21,42,40,52,22,81,46,53,40,39,48,100,88,8,88,45,35,95,0,53,21,95,11,63,58,41,84,57,21,26
80,f,yes,no,yes,yes,no,False,False,3031,out,67,False,72,25,29,96,73,20,71,2,11,80,16,72,92,52,80,36,2,75,69,93,34,4,93,68,61,38,42,53,19,52,2,69,62,23,0,26,53,72,46,94,97,43,78,60,34,26,13,69,57,27,7,70
53,m,yes,yes,no,no,no,False,True,2043,out,33,False,63,37,39,89,55,9,93,84,70,84,82,78,22,4,88,49,37,72,32,47,31,74,56,60,34,99,44,14,70,5,82,33,19,86,45,62,18,38,98,41,54,40,42,7,99,64,98,80,66,43,99,61
43,f,no,no,no,yes,no,True,False,6348,in,51,False,58,75,57,49,89,26,52,34,74,71,26,62,90,37,84,17,98,16,89,92,34,46,75,16,50,52,31,17,96,21,100,64,27,90,18,7,61,65,74,68,79,95,53,15,9,0,23,48,2,8,51,64
77,f,no,no,no,yes,yes,True,True,173,out,48,False,11,57,99,74,59,84,27,87,20,45,48,42,55,4,42,85,100,87,35,50,36,90,41,5,65,85,95,19,31,26,28,87,63,56,58,48,49,14,97,40,67,4,34,0,55,18,87,74,99,99,59,32
39,m,yes,yes,yes,yes,no,False,False,9634,in,32,False,40,40,95,58,67,26,13,64,87,80,70,86,91,69,49,74,64,88,91,1,64,35,71,57,72,66,64,47,65,18,60,50,63,0,66,54,28,64,91,50,30,63,65,23,82,48,3,31,62,87,6,9
77,m,no,yes,yes,yes,no,True,True,7635,in,75,False,35,50,32,55,26,92,96,60,96,42,29,57,79,85,78,89,35,41,19,29,41,34,10,49,91,94,85,40,26,45,55,16,63,5,76,81,5,77,23,33,41,21,97,44,80,11,19,3,52,50,45,17
49,f,yes,yes,yes,no,yes,True,False,5114,in,19,False,69,19,13,81,80,19,1,36,43,17,55,65,47,0,27,91,85,33,51,8,72,73,46,56,5,86,58,96,78,40,60,91,57,34,21,73,36,77,30,1,5,82,61,37,6,13,74,17,83,45,82,1
20,f,no,yes,yes,yes,yes,True,True,8911,out,40,False,4,22,14,61,89,48,27,96,19,20,24,17,83,28,14,14,85,54,88,24,65,17,66,14,53,25,82,16,54,92,66,17,62,7,57,46,61,47,74,91,29,66,30,47,7,58,23,77,10,57,31,7
37,f,no,no,yes,yes,yes,True,True,8921,out,50,False,79,26,95,10,5,52,83,1,59,61,72,19,27,79,75,68,31,98,73,4,50,44,67,27,46,41,23,10,60,46,7,18,95,97,56,69,91,11,91,52,49,44,94,69,24,31,39,78,56,75,71,90
1,f,no,no,yes,yes,no,True,False,1950,in,87,False,92,49,45,49,62,19,98,63,40,37,49,36,43,37,69,88,71,28,11,40,16,3,9,4,53,94,81,93,85,29,47,17,66,95,55,100,20,41,63,1,98,53,62,25,63,29,76,6,95,14,84,70
22,f,no,yes,no,yes,yes,False,True,1050,in,12,False,96,39,80,84,27,32,18,98,7,89,79,56,35,0,6,67,0,92,50,72,7,26,67,32,69,44,64,11,5,32,71,19,53,58,21,0,48,19,3,15,97,77,52,55,60,3,42,65,42,88,53,12
40,m,yes,yes,yes,no,yes,True,True,547,in,83,False,86,31,57,86,30,34,6,21,6,97,98,41,96,97,37,35,99,82,85,33,1,91,52,91,14,61,88,19,30,32,68,48,96,88,53,39,23,61,98,82,38,29,81,19,40,70,25,6,19,44,49,28
8,f,no,no,yes,no,no,True,True,7538,in,7,False,41,5,76,41,45,27,59,87,80,42,66,27,78,18,23,18,35,42,65,13,12,35,38,48,55,62,16,7,6,83,66,20,90,63,28,71,25,40,77,40,82,88,6,71,28,35,51,98,19,84,92,20
69,f,yes,yes,yes,no,yes,True,False,969,in,60,False,52,19,88,93,44,34,50,68,86,83,8,50,36,66,34,75,6,84,64,55,15,62,79,83,24,47,14,90,88,73,24,72,41,50,47,72,41,43,90,13,5,9,95,26,85,2,65,27,3,91,3,70
51,m,no,no,no,yes,no,True,False,6350,out,8,False,15,53,62,9,59,11,77,36,71,100,9,39,78,8,56,77,57,89,84,73,64,61,14,97,51,61,84,98,94,87,9,17,16,5,79,66,82,83,52,29,28,5,39,78,92,35,50,88,75,70,71,44
49,m,no,no,yes,yes,no,True,True,894,in,13,False,49,31,88,16,84,42,91,96,52,67,19,61,8,55,22,35,35,59,28,22,44,84,0,60,22,2,27,72,34,11,6,73,83,8,21,64,30,73,98,6,54,82,9,73,19,61,93,6,36,61,92,83
26,m,no,yes,yes,yes,yes,False,True,734,out,15,False,22,26,87,84,84,44,67,35,76,2,30,68,74,47,100,47,85,52,94,39,33,76,64,64,12,44,73,24,76,92,39,65,64,81,22,95,21,67,94,47,10,20,7,57,1,3,36,90,20,65,98,73
29,m,yes,yes,no,yes,yes,True,True,2650,out,61,False,2,46,96,47,19,0,49,93,29,100,1,43,27,34,52,1,93,80,93,38,10,40,93,21,94,75,49,54,29,63,76,90,11,19,28,70,28,52,37,0,80,81,94,26,30,83,73,72,49,8,40,32
55,f,yes,yes,no,yes,yes,True,True,4189,out,12,False,18,41,39,22,56,81,92,71,47,2,47,35,57,59,70,4,81,48,17,53,22,56,25,57,25,56,60,75,46,69,91,10,19,65,1,48,60,49,41,67,55,45,56,74,68,36,22,87,95,93,83,72
17,f,yes,no,yes,no,no,True,False,5091,in,97,False,94,24,9,45,17,3,58,7,24,3,35,55,47,24,86,90,5,2,52,15,98,83,29,63,51,57,27,29,11,93,59,83,15,65,99,5,91,13,30,32,82,67,16,77,30,96,27,14,69,75,99,66
39,f,yes,no,yes,no,yes,True,True,5925,in,75,False,49,84,68,90,30,47,47,21,10,78,75,90,38,87,23,50,24,4,2,75,43,48,84,87,43,84,83,0,78,34,9,21,13,51,25,2,25,84,98,71,69,17,62,65,20,10,77,14,75,0,30,76
80,f,no,no,no,no,no,True,True,4698,out,48,False,63,82,96,11,63,10,94,73,6,34,11,41,94,36,97,77,23,41,52,12,87,40,22,15,41,54,84,98,12,2,95,22,87,99,88,18,57,32,79,80,3,28,100,37,98,100,24,36,63,18,12,16
86,m,yes,yes,yes,yes,no,False,True,4362,in,97,False,39,21,66,85,71,75,24,67,92,60,41,60,77,11,91,79,49,29,29,2,31,90,95,4,81,73,94,74,13,68,41,15,64,90,37,27,68,1,100,66,17,74,100,22,55,74,22,95,66,4,54,74
89,m,yes,no,no,no,no,False,True,8642,in,30,False,48,89,13,31,81,37,15,75,84,37,91,66,92,5,39,76,40,86,37,61,50,76,37,3,15,85,89,5,39,96,85,81,53,73,1,12,41,20,67,39,76,12,53,71,31,38,68,10,2,88,37,75
89,m,yes,yes,yes,no,yes,False,True,6026,in,80,False,79,82,60,37,20,22,6,87,32,72,67,74,15,18,38,2,22,77,54,63,85,67,59,22,88,88,66,58,34,94,56,90,54,28,86,8,30,90,32,12,33,54,11,29,72,84,29,20,13,99,30,80
47,m,no,yes,no,no,yes,True,True,2243,in,85,False,53,1,85,72,47,100,3,64,83,42,93,89,55,65,19,82,31,1,35,10,90,16,83,56,82,44,34,80,6,26,28,87,58,54,1,73,96,46,16,95,70,10,7,76,66,9,87,6,93,83,31,37
46,m,yes,no,yes,no,no,False,False,916,out,73,False,45,96,88,79,8,3,53,78,33,4,42,60,57,92,74,59,46,88,76,10,95,59,1,69,79,31,16,45,42,29,66,21,50,22,39,80,77,21,78,62,62,4,5,19,15,53,86,22,41,100,34,91
57,m,no,yes,no,no,yes,False,False,4146,out,64,False,18,75,88,75,11,30,1,92,30,94,95,24,30,27,48,29,75,97,15,53,57,50,57,65,57,0,96,33,88,94,93,69,3,87,23,76,95,34,10,69,61,86,18,69,1,55,35,15,70,100,100,59
17,f,no,yes,no,no,yes,False,False,1725,in,75,False,30,96,86,98,32,30,48,9,53,45,44,32,22,19,31,96,100,95,1,92,99,99,83,66,10,34,43,46,42,3,43,64,34,18,83,21,70,89,52,13,33,9,85,43,1,69,52,84,68,67,60,89
3,f,no,yes,no,yes,yes,True,True,4821,in,82,False,48,84,76,7,81,31,28,86,44,11,29,76,57,46,75,22,40,4,72,19,84,64,85,99,17,90,45,2,27,54,73,52,71,57,12,19,65,69,55,7,74,7,59,27,47,87,5,21,36,15,51,43
4,m,yes,no,yes,no,no,True,False,6380,in,52,False,18,1,7,31,53,15,18,69,4,28,32,71,69,65,100,83,14,36,33,53,6,58,65,10,25,33,85,15,95,91,46,73,39,38,54,33,46,83,50,12,61,94,17,18,13,6,47,21,28,56,45,36
16,m,no,no,yes,yes,no,True,False,4106,in,78,False,3,19,87,11,66,46,56,49,72,66,64,90,44,97,9,61,24,30,6,44,55,10,24,64,75,15,60,30,47,23,62,0,77,77,68,84,69,88,62,1,6,56,51,89,69,0,69,26,3,28,95,53
17,m,yes,yes,no,no,yes,True,True,9218,out,13,False,54,96,20,1,81,19,39,41,40,72,12,23,8,8,60,37,37,58,88,10,47,51,48,61,99,34,94,9,92,77,13,30,38,26,48,24,1,20,11,21,49,37,11,100,86,87,56,69,8,55,1,98
99,f,no,no,no,no,no,True,False,4836,in,41,False,94,19,67,35,33,19,66,98,92,38,20,47,38,66,57,67,88,63,72,79,31,42,17,43,8,52,15,95,77,33,1,9,90,49,0,30,65,66,93,40,93,44,58,88,96,70,12,63,25,98,51,54
55,m,yes,yes,no,no,yes,False,False,4032,out,78,False,98,90,79,12,73,11,78,20,47,98,100,1,16,87,60,3,18,49,8,77,53,30,23,67,18,16,84,9,97,50,87,84,34,21,95,20,58,24,49,97,61,35,45,47,58,4,65,83,17,66,45,29
27,f,no,yes,no,no,no,True,True,7127,in,54,False,68,93,65,43,31,15,4,91,5,71,60,34,77,23,40,51,21,65,43,68,100,21,23,78,81,79,56,98,95,25,83,73,19,59,23,16,14,100,84,78,12,35,10,15,79,46,15,69,10,71,63,27
97,m,yes,no,no,no,no,True,False,9046,in,11,False,90,56,84,6,81,68,61,25,3,45,86,88,74,67,71,32,64,69,30,68,38,59,87,80,10,28,62,26,94,82,59,18,85,45,75,53,84,28,82,93,37,100,32,94,20,29,29,53,62,39,82,0
11,m,yes,no,yes,yes,no,True,False,542,in,78,False,92,96,41,25,37,56,35,50,50,19,42,3,54,62,91,21,66,85,74,39,40,85,97,69,11,20,96,35,70,8,97,86,83,16,2,54,15,24,100,23,48,51,48,1,43,13,95,74,48,66,20,41
25,m,no,yes,no,yes,no,True,True,4181,out,28,False,8,31,47,87,38,6,18,66,90,68,22,91,84,79,47,90,85,33,94,70,86,58,4,89,21,95,50,33,79,53,8,65,96,65,80,31,57,19,65,93,56,51,65,22,30,24,48,22,30,71,17,69
96,m,no,yes,no,yes,yes,True,True,5210,in,70,False,74,95,96,2,0,17,23,11,6,15,86,36,96,8,98,15,45,17,87,2,82,68,95,50,93,30,40,42,28,25,32,70,2,80,9,59,59,83,51,1,67,30,94,82,80,34,14,1,7,81,50,44
5,f,no,no,yes,no,yes,False,False,200,out,4,False,97,98,62,23,55,77,26,86,51,91,11,81,43,58,33,71,52,16,41,97,49,56,60,47,43,46,54,99,34,2,34,90,95,9,74,18,30,97,5,16,31,41,22,45,81,62,23,1,78,2,6,30
100,m,yes,yes,yes,no,no,True,True,2077,out,70,False,48,28,24,38,30,16,16,28,64,33,86,51,13,81,6,77,56,20,6,97,41,50,91,0,74,89,22,26,4,57,12,90,10,75,85,26,73,89,40,9,84,59,40,50,16,5,31,5,29,77,14,58
27,f,no,yes,no,yes,yes,False,False,3092,out,31,False,19,92,67,42,64,88,80,81,56,46,1,83,92,9,93,67,86,6,71,64,40,6,42,97,19,65,53,95,89,51,69,0,12,19,78,62,77,79,90,56,33,17,50,37,20,70,25,0,6,8,77,19
54,f,no,no,no,yes,no,False,False,2700,out,40,False,85,31,55,29,89,51,37,48,54,63,1,82,24,90,64,25,54,66,28,72,40,79,96,32,94,91,18,5,49,40,35,92,97,64,33,9,0,75,11,20,46,60,46,71,35,78,1,87,46,91,89,48
17,m,no,yes,yes,no,no,False,False,3006,out,73,False,15,14,46,9,92,48,99,44,99,93,54,0,14,19,99,86,66,72,79,58,38,31,92,44,59,38,26,67,90,77,29,8,20,32,43,47,9,78,12,11,94,90,7,30,6,71,45,82,31,74,18,31
59,m,yes,no,no,yes,no,True,False,9734,out,82,False,14,53,93,86,70,14,73,15,100,85,57,19,61,87,17,37,47,48,39,77,24,62,77,100,23,59,31,99,48,13,100,1,19,15,75,100,57,100,39,72,71,72,69,24,35,73,38,47,7,64,20,31
0,m,no,yes,yes,yes,yes,False,False,4144,out,23,False,57,65,18,18,99,36,29,19,23,97,3,36,29,63,73,94,19,5,55,43,66,12,84,10,0,16,4,47,67,95,41,46,94,29,61,41,81,44,34,57,40,55,93,79,95,21,85,58,4,18,45,48
45,m,yes,no,yes,no,yes,False,True,6977,in,51,False,76,27,18,32,47,44,46,4,82,97,0,87,73,27,22,8,73,41,38,52,43,94,32,74,47,80,88,67,91,15,39,1,70,94,3,3,81,22,20,16,85,10,63,23,42,45,82,77,78,84,14,35
12,f,no,yes,yes,yes,no,False,True,8131,out,71,False,35,45,92,46,22,58,35,64,52,15,81,49,46,23,30,66,15,44,17,77,39,9,90,41,4,2,31,94,29,45,47,34,81,30,45,39,78,42,46,55,15,90,85,9,74,0,68,32,24,70,99,2
50,f,no,yes,yes,no,yes,False,True,5453,in,96,False,85,82,73,34,69,55,55,41,9,47,92,19,30,91,67,38,20,68,76,36,77,20,21,49,99,25,95,4,54,95,1,2,40,59,93,42,90,38,14,38,3,54,59,83,49,46,49,36,32,4,94,5
3,m,no,no,yes,no,no,False,True,7906,in,18,False,3,5,63,27,63,34,46,7,22,52,23,84,89,85,32,5,75,91,40,41,68,10,84,27,20,98,61,51,96,41,29,47,41,41,52,15,46,57,3,86,1,1,22,30,66,26,73,22,1,80,15,74
61,f,yes,no,no,yes,no,True,False,476,out,30,False,42,30,71,16,57,69,9,59,99,71,89,91,0,41,2,78,16,76,72,74,2,9,63,16,67,69,67,71,78,6,30,79,41,45,92,76,96,45,4,15,97,91,51,86,17,74,38,62,54,31,34,74
69,m,no,no,no,yes,no,False,True,9547,in,76,False,69,74,84,25,21,5,99,58,88,96,73,6,69,20,90,32,17,0,70,29,30,78,55,63,15,59,46,18,6,93,40,60,91,2,87,61,86,12,45,53,50,39,10,0,29,48,1,51,93,60,6,93
10,m,no,no,yes,yes,no,False,True,9709,in,60,False,99,41,82,20,4,43,5,29,3,89,7,11,15,87,66,12,76,97,47,50,93,69,33,17,41,10,54,92,45,78,23,97,31,53,44,92,90,8,98,38,28,96,71,81,45,2,34,51,52,55,42,95
19,m,no,yes,no,yes,no,True,False,7251,out,62,False,86,53,70,24,60,29,59,91,74,75,96,76,7,20,57,22,1,66,41,37,91,11,96,47,53,0,75,82,27,22,32,38,34,3,22,28,5,94,82,94,40,79,44,2,61,88,86,88,16,78,68,74
70,m,no,yes,no,yes,yes,False,True,6460,out,29,False,56,9,8,92,10,9,34,8,4,88,78,44,4,28,63,67,83,18,73,13,79,44,78,53,6,99,1,65,84,77,73,96,27,83,83,52,62,78,55,28,33,43,69,25,42,80,7,32,79,70,24,96
19,f,yes,no,no,no,yes,False,False,1341,in,85,False,13,21,34,16,4,22,97,86,97,10,33,36,53,58,53,60,28,85,98,39,89,30,78,44,37,15,38,92,63,94,51,36,31,84,5,98,85,72,29,99,11,78,99,15,32,76,50,39,19,79,57,84
